Formula,Sites,Energy above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Bulk Modulus Voigt,Bulk Modulus Reuss,Bulk Modulus VRH,Shear Modulus Voigt,Shear Modulus Reuss,Shear Modulus VRH
Li22Si5,108,0.017131885709877,-0.183194993271604,False,1620.3918275208246,1.201568603484379,0.0,,,,,,
Li22Sn5,108,0.010069883333333,-0.330998845771604,False,1918.7354245687488,2.5833277139955837,0.0,,,,,,
Li27As10,37,0.025484282483107,-0.7952328702195951,False,568.0499503973529,2.737961830800539,0.0,,,,,,
Li27Sb10,37,0.021027031621622,-0.7128651245945941,False,689.5563279983625,3.38343499670125,0.0,,,,,,
Li2Al,6,0.0,-0.181432611111111,True,98.18152148206572,1.382245889461223,0.0,,,,,,
Li2Al,12,0.328838815,0.147406203888888,False,223.8803331424677,1.212353069023473,0.0,,,,,,
Li2B,3,0.477219065555555,0.327427024166666,False,26.60439510634156,1.541237491311348,0.0,,,,,,
Li2C,3,0.914417564537036,0.8478305273148151,False,34.980993175548726,1.229120044533422,0.0,,,,,,
Li2Ca,6,0.004267985833332,-0.015074192777777,False,169.79643808488905,1.055413046873686,0.0,16.117,16.117,16.117,8.639,8.453,8.546
Li2Ca,12,0.0,-0.019342178611111,True,338.2804236330248,1.059507813918777,0.0,16.063,16.063,16.063,11.769,11.648,11.708
Li2Cd,12,0.186913389166665,-0.025924815277778,False,256.89951548021827,3.265314999852729,0.0,,,,,,
Li2Ga,6,0.0,-0.335746077777778,True,90.33180325666436,3.073765023125466,0.0,33.366,32.901,33.134,32.61,22.009,27.31
Li2Ga7,18,0.0,-0.240265067037037,True,338.43579039591435,4.925578111767376,0.1587,,,,,,
Li2In,6,0.0,-0.369419119444443,True,110.46656502529444,3.869249991116945,0.0,28.471,28.259,28.365,27.398,19.899,23.649
Li2Mg,6,0.011386544444444,-0.023422037777777,False,123.86164934611516,1.023900548248965,0.0,,,,,,
Li2Mg,6,0.027140261111111,-0.007668321111111,False,127.06014132852508,0.998125842978554,0.0,,,,,,
Li2Mg,6,0.010620549444444,-0.024188032777778,False,122.99430437603296,1.031121004471661,0.0,,,,,,
Li2Mg,6,0.010662397777777,-0.024146184444444,False,122.68729442424764,1.033701258697278,0.0,,,,,,
Li2Mg,6,0.011001634444444,-0.023806947777777,False,122.38502674272684,1.036254303715672,0.0,,,,,,
Li2Mg,6,0.010512659444444,-0.024295922777778,False,121.0162702111731,1.047974875206484,0.0,,,,,,
Li2Mg,6,0.003054826111111,-0.031753756111111,False,121.26361061698287,1.045837329329422,0.0,20.698,20.996,20.847,10.846,19.631,15.238
Li2Mg,6,0.007624784444444,-0.027183797777777,False,123.45626206627315,1.027262680320164,0.0,,,,,,
Li2Mg,6,0.004825256111111,-0.029983326111111,False,119.76391562279058,1.058933402544619,0.0,21.753,21.697,21.725,13.594,-17.005,-1.706
Li2Mg,6,0.019617506111111,-0.015191076111111,False,126.6541646050759,1.001325231333338,0.0,20.433,20.425,20.429,1.439,5.226,3.332
Li2Mg,6,0.017814779444444,-0.016993802777777,False,124.69763899582846,1.017036182030287,0.0,21.147,21.009,21.078,8.854,5.623,7.239
Li2Mg,6,0.007795381666666,-0.027013200555555,False,123.09693622905668,1.03026130915655,0.0,,,,,,
Li2N,3,0.221975358333333,-0.214412747777777,False,28.431926883595395,1.6288124282356482,0.0,,,,,,
Li2O,102,0.161850906372549,-1.8997470075163392,False,1002.0749075385974,1.6835606574999091,2.723,,,,,,
Li2O,102,0.173222025686275,-1.888375888202614,False,1043.222057142253,1.617157036366032,2.461,,,,,,
Li2O,102,0.149685822843137,-1.911912091045751,False,982.0790982624992,1.7178391162021351,2.735999999999999,,,,,,
Li2O,102,0.158574137745097,-1.9030237761437911,False,979.113523443191,1.723042170091859,2.7845,,,,,,
Li2O,3,0.0,-2.061597913888889,True,25.196348792602333,1.969302476050398,4.8986,78.6,78.6,78.6,70.095,66.809,68.452
Li2O,12,0.084359710833333,-1.977238203055555,False,90.39877805466602,2.195570919540326,5.4351,71.617,70.411,71.014,50.209,38.427,44.318
Li2O2,2,0.2682035875,-1.381966649166666,False,15.216262193734083,2.503468323457067,0.0,,,,,,
Li2O2,2,0.289031872499999,-1.361138364166666,False,16.35072322765034,2.329770363858382,0.0,,,,,,
Li2O2,8,0.142724228749999,-1.507446007916666,False,76.15287697096396,2.000892516139877,1.6379,,,,,,
Li2O2,8,0.0,-1.650170236666666,True,63.10789545123132,2.414495373744071,1.974299999999999,72.955,72.346,72.65,53.243,48.023,50.633
Li2Pd,3,0.0,-0.359667227777777,True,41.03921717086224,4.867689604273123,0.0,52.42,48.977,50.698,25.363,18.578,21.97
Li2Pt,3,0.0,-0.5886431711111111,True,39.83539109824836,8.710751847153164,0.0,71.575,62.361,66.968,34.703,26.328,30.516
Li2S,12,0.061509288333333,-1.441943999722222,False,170.8923316814056,1.785844636617404,3.895399999999999,40.219,40.212,40.216,25.339,15.603,20.471
Li2S,3,0.0,-1.503453288055556,True,45.57916017402562,1.673940199901922,3.3862,40.49,40.49,40.49,33.907,33.844,33.875
Li2S,33,0.075129093939395,-1.42832419411616,False,508.28445890736646,1.651171226497652,1.875399999999999,,,,,,
Li2S,6,0.17496333,-1.3284899580555551,False,95.0294518788338,1.6057503644312612,3.2657,38.985,37.735,38.36,26.232,22.271,24.251
Li2S,33,0.081990143030304,-1.421463145025251,False,508.2843531047319,1.6511715701994891,1.9206999999999992,,,,,,
Li2Sb,18,0.0,-0.677205187777777,True,350.79778888169875,3.852455982515595,0.0,33.969,33.906,33.938,26.499,20.43,23.465
Li2Sb,18,0.007044385,-0.670160802777775,False,359.6455541742177,3.757680373760129,0.0,,,,,,
Li2Se,3,0.0,-1.451676987465277,True,52.71669259653644,2.924458277403507,2.9746,33.677,33.677,33.677,27.082,26.887,26.985
Li2Si,6,0.042997212301586,-0.189427233888889,False,100.12225462144586,1.392071593693584,0.0,33.242,32.526,32.884,25.147,21.616,23.382
Li2Sn5,14,0.004646922857142,-0.181562785238095,False,329.1552258353664,6.128807851937157,0.0,41.747,41.7,41.724,19.374,17.203,18.289
Li2Te,3,0.0,-1.178086924444443,True,69.09284373750016,3.400299879294002,2.4914,26.076,26.076,26.076,18.584,18.193,18.389
Li2Tl,6,0.0,-0.288723384444445,True,112.89995815526304,6.420517127822749,0.0,,,,,,
Li3Ac,4,0.180626576874999,0.180626576874999,False,112.53968766148064,3.656663543796773,0.0,16.685,16.669,16.677,4.173,12.304,8.239
Li3Ag,4,0.0,-0.122345376249999,True,65.65588102282976,3.254800054443373,0.0,25.969,24.578,25.274,5252583523.758,-5.965,2626291758.897
Li3Ag,4,0.001315114999999,-0.121030261249999,False,65.27741201312477,3.27367091521134,0.0,25.876,25.854,25.865,13.627,11.369,12.498
Li3Ag,8,0.005666521249999,-0.116678854999999,False,132.3069174317397,3.230318856727732,0.0,26.901,26.339,26.62,8.783,6.58,7.681
Li3Ag2,10,0.022602524333333,-0.144521752999999,False,161.1726015272332,4.874477690987475,0.0,,,,,,
Li3Al,4,0.059411758124999,-0.07757908,False,66.5350941055197,1.193074196005416,0.0,26.88,26.871,26.875,23.373,13.032,18.203
Li3Al2,5,0.0,-0.20584683,True,80.12847303460268,1.549826149497886,0.0,39.451,38.389,38.92,37.798,26.745,32.272
Li3As,24,0.043455084166667,-0.797777485208333,False,363.5307385075531,2.624058411710134,0.369399999999999,,,,,,
Li3As,8,0.0,-0.841232569375,True,126.43290177520576,2.51497270858603,0.6364999999999991,34.872,34.746,34.809,31.857,29.102,30.48
Li3As7,160,0.0009242874375,-0.352001170812499,False,3692.38125609857,3.923534644158707,1.540499999999999,,,,,,
Li3Au,4,0.0,-0.403062934999999,True,59.97046548448503,6.030436560744027,0.0,33.973,33.973,33.973,16.026,2.475,9.25
Li3Au,4,0.004172272499999,-0.398890662499999,False,62.41187969609914,5.794539266938309,0.0,,,,,,
Li3B,4,0.456349845833333,0.344005814791666,False,45.28537545223026,1.15996593399641,0.0,,,,,,
Li3Be,4,0.24167899125,0.24167899125,False,58.41617356725935,0.848095351762106,0.0,26.483,26.464,26.474,19.322,9.43,14.376
Li3Be,8,0.245188025,0.245188025,False,118.89598859276602,0.8333752190716951,0.0,,,,,,
Li3Bi,4,0.0,-0.6278293687499991,True,74.88789412092665,5.095583576182748,0.342899999999999,28.2,28.2,28.2,27.069,14.972,21.021
Li3Bi,8,0.010822448749998,-0.617006920000001,False,170.76803827435356,4.469191391944634,0.403099999999999,,,,,,
Li3C,4,0.476393675069444,0.426453397152777,False,36.797188079915664,1.481679562922444,0.0,54.763,54.763,54.763,40.043,27.392,33.718
Li3Ca,4,0.061178348958333,0.046671715,False,106.89852671462624,0.9460232315921132,0.0,,,,,,
Li3Ca,4,0.060047558958333,0.045540925,False,106.4229012821373,0.95025120041508,0.0,14.3,14.298,14.299,7.924,6.911,7.417
Li3Cd,4,0.105711352499999,-0.0756709525,False,81.27740404920644,2.72203897980603,0.0,,,,,,
Li3Cd,4,0.0060066675,-0.175375637499999,False,72.27946492532972,3.060900661452637,0.0,22.509,22.509,22.509,10.966,0.139,5.553
Li3Cd,4,0.0,-0.181382304999999,True,72.4955781829796,3.051775950265154,0.0,22.674,22.616,22.645,12.556,4.163,8.36
Li3Ce,4,0.333634136249999,0.333634136249999,False,103.08677915003068,2.592432308420394,0.0,,,,,,
Li3Co,4,0.32882361625,0.32882361625,False,56.32270167237889,2.351419119971234,0.0,-17.336,-149.803,-83.57,13.316,16.205,14.761
Li3Co,8,0.327907933749999,0.327907933749999,False,107.50887991866428,2.463764438827073,0.0,46.965,32.492,39.728,-33.061,23.9,-4.58
Li3Cr,4,0.406402214999999,0.406402214999999,False,73.2989050079535,1.649669395900681,0.0,,,,,,
Li3Cr,4,0.3888354525,0.3888354525,False,72.9145052817702,1.6583663274868812,0.0,22.421,22.421,22.421,11.236,1.855999999999999,6.546
Li3Cr,8,0.400080073749999,0.400080073749999,False,146.00601844523848,1.656355835632958,0.0,,,,,,
Li3Cu,4,0.059976963055556,0.056218754999999,False,58.82674056764356,2.381536341434381,0.0,31.647,31.33,31.489,13.747,11.296,12.521
Li3Dy,8,0.212509307499999,0.212509307499999,False,187.3787925471329,3.249193776608842,0.0,,,,,,
Li3Er,8,0.212499298749999,0.212499298749999,False,183.41433158716143,3.405595473610445,0.0,,,,,,
Li3Eu,4,0.1097012675,0.1097012675,False,115.99230089670264,2.473608691978025,0.0,,,,,,
Li3Eu,8,0.089816317499998,0.089816317499998,False,223.8702836213529,2.56326618307145,0.0,,,,,,
Li3Fe,8,0.4056625075,0.4056625075,False,122.70955833309004,2.074984392210271,0.0,,,,,,
Li3Ga,4,0.021047610833333,-0.2307619475,False,62.260238349377815,2.414946911713294,0.0,23.335,23.13,23.233,23.792,14.67,19.231
Li3Ga,4,0.033744563333333,-0.218064995,False,62.75460551451626,2.395922483961496,0.0,,,,,,
Li3Ga14,17,0.009587964411764,-0.181210765294117,False,335.3021560836119,4.937236727278082,0.0,,,,,,
Li3Ga2,5,0.0,-0.368982908,True,73.49958387957126,3.620876767152491,0.0,38.601,38.28,38.44,33.759,23.428,28.594
Li3Ga7,20,0.0249233777,-0.254432013,False,349.2464256291768,4.839114735936638,0.0,,,,,,
Li3Gd,8,0.162573436249999,0.162573436249999,False,179.85020311370698,3.288260653447388,0.0,,,,,,
Li3Ge,4,0.008542325,-0.32736726875,False,58.511103656625856,2.652470267736283,0.0,32.98,32.98,32.98,28.93,15.586,22.258
Li3Hg,8,0.015532977499999,-0.279719744374999,False,139.6536613272552,5.265381986535161,0.0,,,,,,
Li3Hg,4,0.00129759,-0.293955131875,False,68.20151155794647,5.39086199051064,0.0,25.438,25.438,25.438,12.936,-1.7000000000000002,5.618
Li3Hg,4,0.0,-0.295252721875,True,67.90875456875182,5.414102182964885,0.0,25.641,25.64,25.641,18.792,13.086,15.939
Li3Ho,8,0.212806411249999,0.212806411249999,False,184.63676160059612,3.341161770134243,0.0,,,,,,
Li3In,4,0.005150574464284,-0.299054724999999,False,71.44810845128177,3.152458258377445,0.0,24.555,24.555,24.555,20.373,11.801,16.087
Li3In,4,0.016660156964284,-0.287545142499999,False,73.2209110145765,3.076131891992593,0.0,24.672,24.671,24.671,20.747,12.12,16.433
Li3In2,5,0.0,-0.388714173999998,True,94.25414153095626,4.412505883839329,0.0,,,,,,
Li3La,4,0.201262778749999,0.201262778749999,False,103.22145941139183,2.569575803284698,0.0,,,,,,
Li3Lu,8,0.212198169999998,0.212198169999998,False,178.38752892130302,3.645063596267896,0.0,,,,,,
Li3Mg,4,0.003742322916666,-0.022364113749999,False,79.68865124118204,0.9403698748862552,0.0,,,,,,
Li3Mg,4,0.004553442916666,-0.021552993749999,False,81.40373014445282,0.920557410140145,0.0,,,,,,
Li3Mg,8,0.010253916666666,-0.01585252,False,161.01750645260665,0.930790802173817,0.0,,,,,,
Li3Mg,4,0.002104230416666,-0.024002206249999,False,81.39637365353093,0.920640608837173,0.0,19.351,19.314,19.333,12.09,10.446,11.268
Li3Mg,4,0.015598815416666,-0.010507621249999,False,79.69807820418913,0.940258644700744,0.0,18.827,18.827,18.827,10.151,-0.248,4.952
Li3Mg,4,0.009995805416666,-0.01611063125,False,80.62802025697039,0.929413952602245,0.0,18.913,18.913,18.913,7.985,0.646,4.316
Li3Mg5,8,0.026798313125,-0.028067601874999,False,168.83769502349222,1.4000097254317971,0.0,,,,,,
Li3Mo,4,0.7483757549999991,0.7483757549999991,False,64.73271455085009,2.9952323856449423,0.0,,,,,,
Li3N,4,0.0,-0.4825014221875,True,43.49737902678387,1.329645114763006,0.984,51.992,51.977,51.984,38.585,28.629,33.607
Li3N,8,0.00392716125,-0.4785742609375,False,67.32309528292032,1.718164540263818,1.218,65.204,65.153,65.179,46.323,43.176,44.749
Li3N2,5,0.6843523449999991,0.284854891749999,False,58.06858996341249,1.396533825312444,0.0,,,,,,
Li3Nb,4,0.6990955125,0.6990955125,False,64.03035757058099,2.949414710077545,0.0,,,,,,
Li3Nb,8,0.6821420599999991,0.6821420599999991,False,129.17891785941748,2.923883891266532,0.0,,,,,,
Li3Nb,4,0.703948747499999,0.703948747499999,False,70.4701744227434,2.67988663370254,0.0,31.352,31.342,31.347,15.29,37.833,26.561
Li3Nd,4,0.196847693125,0.196847693125,False,98.61601466931954,2.779435793947201,0.0,20.824,20.824,20.824,-0.389,2.829,1.22
Li3Ni,4,0.093283324999999,0.093283324999999,False,54.98116716860861,2.401551211717096,0.0,,,,,,
Li3Ni,8,0.093812277499999,0.093812277499999,False,114.29887580634492,2.310435473733023,0.0,,,,,,
Li3Np,8,0.672853502812497,0.672853502812497,False,181.30242982698368,4.72277359080703,0.0,,,,,,
Li3P,8,0.0,-0.809360786994047,True,116.35462957137251,1.478420706442506,0.6996,39.582,39.455,39.519,35.849,33.05,34.45
Li3P7,40,0.0,-0.426096096083331,True,782.9438513326726,2.016029104493912,1.831999999999999,24.431,23.94,24.186,12.013,11.569,11.791
Li3Pb,4,0.001960421000001,-0.321597672499999,False,72.98174068864049,5.188162080138858,0.0,25.566,25.566,25.566,20.704,9.852,15.278
Li3Pd,4,0.007513318035715,-0.270816924999999,False,57.5927531314338,3.668724986443855,0.0,36.429,36.429,36.429,21.557,10.38,15.968
Li3Pd,4,0.002971141607142,-0.275359101428572,False,59.4541995297885,3.5538611926903423,0.0,,,,,,
Li3Pm,4,0.203587223125,0.203587223125,False,96.70413866785675,2.8474021219149392,0.0,,,,,,
Li3Pm,8,0.199966098124999,0.199966098124999,False,197.7140920229617,2.785391438955531,0.0,,,,,,
Li3Pr,4,0.18982213125,0.18982213125,False,99.5598125850429,2.697474569492687,0.0,20.736,20.736,20.736,-0.325,2.846,1.26
Li3Pt,4,0.024064876785715,-0.433075907499999,False,54.40092403019776,6.590366149909364,0.0,46.406,46.402,46.404,25.445,6.113,15.779
Li3Pt,4,0.0040369125,-0.453103871785714,False,56.18255775762055,6.381375689571139,0.0,,,,,,
Li3Pu,4,0.383054847500002,0.383054847500002,False,94.96781370462284,4.630505010907771,0.0,,,,,,
Li3Pu,4,0.403243030000002,0.403243030000002,False,92.46960758515333,4.755605097915618,0.0,,,,,,
Li3Re,8,0.8359992687499991,0.8359992687499991,False,114.7128350556416,5.993773979894165,0.0,-51.872,13.945,-18.964,-64.663,-83.969,-74.316
Li3Rh,4,0.071969786666667,-0.021033382499999,False,53.0023786698839,3.876354478003054,0.049399999999999,,,,,,
Li3Rh,8,0.069664287916666,-0.023338881249999,False,107.7098752329924,3.814989246944838,0.0,,,,,,
Li3Sb,4,0.0079774975,-0.744135469999999,False,70.08959778250679,3.3780282556011523,0.707399999999999,32.535,32.535,32.535,32.384,18.855,25.62
Li3Sb,8,0.0,-0.7521129675,True,156.9780330499643,3.016532149535449,0.4833,28.723,28.531,28.627,25.722,22.668,24.195
Li3Sc,8,0.2221045625,0.2221045625,False,165.8789932775855,1.316965469541501,0.0,,,,,,
Li3Sm,8,0.202590813749999,0.202590813749999,False,195.9302346854352,2.901604844134027,0.0,,,,,,
Li3Sm,4,0.208808691249998,0.208808691249998,False,95.688014380254,2.970654798083534,0.0,21.078,21.078,21.078,-0.659,2.31,0.8260000000000001
Lu2Co17,38,0.0,-0.09089375991228,True,473.2448492422151,9.486480057060984,0.0,,,,,,
Lu2Co7,18,0.0,-0.185575828703704,True,249.1350528747308,10.16400680226731,0.0,,,,,,
Lu2Fe17,38,0.027210326842105,-0.027991834385964,False,497.57573784459953,8.672194339862063,0.0,,,,,,
Lu2Ge3,5,0.258597808,-0.420441511666666,False,111.75492107478112,8.437603839334313,0.0,,,,,,
Lu2In,6,0.0,-0.440979852777777,True,156.1680275896457,9.88344239460256,0.0,58.681,58.072,58.376,32.408,30.755,31.582
Lu2N3,40,0.8561893342500001,-0.9163753719166692,False,597.2118764741504,8.718582077859459,0.0,,,,,,
Lu2Ni17,38,0.004874307631578,-0.198997579385966,False,467.4924155413468,9.574250299727224,0.0,,,,,,
Lu2O3,5,0.084158821499999,-4.039624749416665,False,61.556370224011495,10.734582977414272,4.0883,160.5,150.825,155.662,71.478,23.253,47.365
Lu2O3,40,0.0,-4.123783570916665,True,540.2615684677361,9.78462289416088,4.021100000000001,156.458,156.458,156.458,73.737,72.441,73.089
Lu2O3,15,0.0468274715,-4.076956099416664,False,187.3379079034599,10.581659174371737,4.2763,,,,,,
Lu2Pt,12,0.0,-1.12645964611111,True,275.93047414914184,13.119590125605754,0.0,,,,,,
Lu2S3,10,0.142075541,-2.211967699354164,False,292.1540656767554,5.071397048862857,2.5165,,,,,,
Lu2S3,20,0.045046544000001,-2.308996696354165,False,402.74950086409183,7.357572204596524,0.7199,,,,,,
Lu2S3,30,0.038570619666668,-2.315472620687497,False,715.1993057312053,6.214893895785854,2.4062,,,,,,
Lu2S3,10,0.0,-2.354043240354164,True,234.79907691597415,6.310200559334407,2.5664,77.154,76.377,76.765,27.844,25.013,26.429
Lu2S3,40,0.0632751905,-2.290768049854165,False,817.8358623729832,7.246584967244535,2.0514,,,,,,
Lu2Se3,20,0.0,-2.148499361604166,True,536.7983550660795,7.26103247248484,1.3355,,,,,,
Lu2Se3,40,0.110370257999999,-2.038129103604165,False,945.2444086275935,8.246989353727807,1.792899999999999,,,,,,
Lu2Te3,20,0.0,-1.59413807166667,True,664.6160970181179,7.322924845697291,0.5877999999999991,,,,,,
Lu2Te3,5,2.785524489000003,1.191386417333333,False,3224.459103683534,0.377344972692046,0.1543,,,,,,
Lu2Zn17,38,0.005498744473683,-0.229899883333331,False,603.8367602814538,8.040320279021055,0.0,,,,,,
Lu2Zn17,19,0.0,-0.235398627807016,True,288.7134667995922,8.408061118048627,0.0,,,,,,
Lu3Al,4,0.014231470000002,-0.222120394999993,False,99.03113459032092,9.2538828249399,0.0,,,,,,
Lu3Al,8,0.002837988750002,-0.233513876249993,False,197.9816746754701,9.257649901405014,0.0,53.836,52.859,53.348,34.177,33.556,33.866
Lu3Al2,20,0.0,-0.378162983999993,True,475.3552576412534,8.088488758589795,0.0,,,,,,
Lu3C4,70,0.0,-0.378183050142857,True,943.3645561244192,10.085131529372177,0.0,,,,,,
Lu3Cd,4,0.071519962499998,-0.105817631666667,False,107.91143108604967,9.806945037816195,0.0,,,,,,
Lu3Co,16,0.0,-0.209261264375,True,380.44353413029216,10.19314986052506,0.0,,,,,,
Lu3Ga,8,0.102161280937501,-0.298174924999997,False,197.8618141366676,9.980666418593955,0.0,53.716,52.353,53.035,27.264,26.96,27.112
Lu3Ga2,40,0.0,-0.6405379294999981,True,916.3441434027176,9.631090286075493,0.026499999999999,,,,,,
Lu3Ga5,32,0.0,-0.683085746874997,True,627.1139096304679,9.251955161733786,0.0,,,,,,
Lu3Ge4,14,0.0,-0.7227310178571421,True,288.4655963213968,9.388328210065048,0.0,,,,,,
Lu3Hg,4,0.086390780000002,-0.187661863541663,False,104.7964847193356,11.495673267983436,0.0,,,,,,
Lu3In,8,0.004462458333335,-0.326272431249989,False,211.97811860746123,10.022528722536698,0.0,,,,,,
Lu3In,4,0.016917669583335,-0.31381721999999,False,104.96862124772768,10.119961361017507,0.0,,,,,,
Lu3Ir,16,0.0,-0.65613723,True,403.24612834881736,11.812165034174727,0.0,,,,,,
Lu3Mg,8,0.033458699166665,0.018159391249998,False,221.2931977366933,8.242259842945925,0.0,,,,,,
Lu3Mg,4,0.102388734166667,0.087089426249999,False,113.79933199043114,8.013913637804162,0.0,,,,,,
Lu3Np,4,0.365050722812497,0.365050722812497,False,112.81867510419386,11.214157356600408,0.0,,,,,,
Lu3Os,16,0.0,-0.336575853124999,True,397.3674784208222,11.953700569115313,0.0,,,,,,
Lu3Pd4,14,0.0,-1.0249786542857091,True,268.43774343108663,11.760469047996756,0.0,,,,,,
Lu3Pt,16,0.004126718333331,-0.8407180162499941,False,403.5521474112791,11.850396312202456,0.0,,,,,,
Lu3Pt4,14,0.005473462321425,-1.402308182857138,False,268.2802920854901,16.157705903951545,0.0,,,,,,
Lu3Pu,4,0.70538071,0.70538071,False,101.7708414532677,12.545736387903382,0.0,,,,,,
Lu3Ru,16,0.0,-0.395740885625,True,394.8510726473304,10.5300390153639,0.0,,,,,,
